Cow_ID,Day,days_to_onset,is_clinical_active,Temperature,asym_IU,asym_IU_delta_7d,temp_delta_7d,prob_onset_14d,risk_score,risk_band,top_factors
synth_cow_001,18,999,0,39.0,5.700000000000017,-2.9999999999999716,-0.10000000000000142,0.1445649058044544,8.7,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 5.7 units) | Temperature is within normal physiological range (39.0°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,19,999,0,38.7,9.699999999999989,5.899999999999977,-0.19999999999999574,0.1732116131986009,15.4,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 9.7 units) | Temperature is within normal physiological range (38.7°C; 7-day drift: -0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,20,999,0,38.9,5.0,1.0999999999999943,0.10000000000000142,0.1509796014923602,9.1,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 5.0 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: +0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,21,999,0,38.9,4.400000000000006,-1.799999999999983,-0.20000000000000284,0.13865999900198617,8.3,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.4 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: -0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,22,999,0,38.9,9.599999999999994,4.199999999999989,-0.3999999999999986,0.1261351028400811,9.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 9.6 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: -0.4°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,23,999,0,39.2,5.5,0.9000000000000057,0.0,0.09383018043820739,5.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 5.5 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,24,999,0,39.4,4.400000000000006,-3.0,0.19999999999999574,0.10389770132222384,6.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.4 units) | Temperature is within normal physiological range (39.4°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,25,999,0,39.3,6.400000000000006,0.6999999999999886,0.29999999999999716,0.1166078692758019,7.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.4 units) | Temperature is within normal physiological range (39.3°C; 7-day drift: +0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,26,999,0,39.1,2.5,-7.199999999999989,0.3999999999999986,0.1326776663410368,8.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.5 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.4°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,27,999,0,38.8,4.700000000000017,-0.29999999999998295,-0.10000000000000142,0.12388393405897948,7.4,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.7 units) | Temperature is within normal physiological range (38.8°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,28,999,0,39.0,1.4000000000000057,-3.0,0.10000000000000142,0.12052549139921417,7.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 1.4 units) | Temperature is within normal physiological range (39.0°C; 7-day drift: +0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,29,999,0,39.1,8.5,-1.0999999999999943,0.20000000000000284,0.16389488376146283,11.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 8.5 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,30,999,0,39.1,3.8000000000000114,-1.6999999999999886,-0.10000000000000142,0.1835011701224065,11.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.8 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,31,999,0,38.8,6.0,1.5999999999999943,-0.6000000000000014,0.11120639254301266,6.7,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.0 units) | Temperature is within normal physiological range (38.8°C; 7-day drift: -0.6°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,32,999,0,39.1,6.700000000000017,0.30000000000001137,-0.19999999999999574,0.07988232085423796,4.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.7 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: -0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,33,999,0,39.2,4.5,2.0,0.10000000000000142,0.2070033252860939,12.4,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.5 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,34,999,0,39.2,3.700000000000017,-1.0,0.4000000000000057,0.11926250518665761,7.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.7 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.4°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,35,999,0,39.2,6.599999999999994,5.199999999999989,0.20000000000000284,0.19084791717138833,14.5,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.6 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,36,999,0,39.2,1.9000000000000057,-6.599999999999994,0.10000000000000142,0.13174169539080546,7.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 1.9 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,37,999,0,39.2,4.199999999999989,0.39999999999997726,0.10000000000000142,0.08829159495498566,5.3,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.2 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,38,999,0,39.1,4.299999999999983,-1.700000000000017,0.30000000000000426,0.10319339456200724,6.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.3 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,39,999,0,39.5,2.700000000000017,-4.0,0.3999999999999986,0.15762017359947242,9.5,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.7 units) | Temperature is within normal physiological range (39.5°C; 7-day drift: +0.4°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,40,999,0,39.2,4.199999999999989,-0.30000000000001137,0.0,0.11118908963015708,6.7,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.2 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,41,999,0,38.9,6.099999999999994,2.3999999999999773,-0.30000000000000426,0.12234328647380115,7.3,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.1 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: -0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,42,999,0,39.1,6.0,-0.5999999999999943,-0.10000000000000142,0.13776984438132467,8.3,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.0 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,43,999,0,38.9,4.600000000000023,2.700000000000017,-0.30000000000000426,0.09693937774763035,5.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.6 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: -0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,44,999,0,38.9,5.900000000000006,1.700000000000017,-0.30000000000000426,0.14377346554302503,8.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 5.9 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: -0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_001,45,999,0,39.0,3.6999999999999886,-0.5999999999999943,-0.10000000000000142,0.13256453268481552,8.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.7 units) | Temperature is within normal physiological range (39.0°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,1,999,0,39.1,3.0999999999999943,0.0,0.0,0.02069504406510164,1.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.1 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,2,999,0,39.0,6.099999999999994,0.0,0.0,0.019599826387224194,1.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.1 units) | Temperature is within normal physiological range (39.0°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,3,999,0,38.8,2.4000000000000057,0.0,0.0,0.10756123905645187,6.5,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.4 units) | Temperature is within normal physiological range (38.8°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,4,999,0,39.1,2.9000000000000057,0.0,0.0,0.09306498450238539,5.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.9 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,5,999,0,39.0,2.4000000000000057,0.0,0.0,0.09475225513146932,5.7,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.4 units) | Temperature is within normal physiological range (39.0°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,6,999,0,39.1,2.8000000000000114,0.0,0.0,0.09785034375832419,5.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.8 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,7,999,0,38.9,5.599999999999994,0.0,0.0,0.09897763266748577,5.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 5.6 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,8,999,0,39.3,2.6999999999999886,-0.4000000000000057,0.19999999999999574,0.1255969389687661,7.5,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.7 units) | Temperature is within normal physiological range (39.3°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,9,999,0,39.1,3.1000000000000227,-2.9999999999999716,0.10000000000000142,0.1304253260766451,7.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.1 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,10,999,0,39.1,4.5,2.0999999999999943,0.30000000000000426,0.19633965235872775,11.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.5 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,11,999,0,39.3,2.5999999999999943,-0.30000000000001137,0.19999999999999574,0.12106799306835296,7.3,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.6 units) | Temperature is within normal physiological range (39.3°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,12,999,0,39.3,2.799999999999983,0.39999999999997726,0.29999999999999716,0.14396493041694813,8.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.8 units) | Temperature is within normal physiological range (39.3°C; 7-day drift: +0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,13,999,0,39.3,3.5,0.6999999999999886,0.19999999999999574,0.1530741259923644,9.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.5 units) | Temperature is within normal physiological range (39.3°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,14,999,0,38.9,4.599999999999994,-1.0,0.0,0.12779218278798385,7.7,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.6 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,15,999,0,39.2,3.1000000000000227,0.4000000000000341,-0.09999999999999432,0.08920038876980488,5.4,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.1 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,16,999,0,39.3,2.200000000000017,-0.9000000000000057,0.19999999999999574,0.21024497001856918,12.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.2 units) | Temperature is within normal physiological range (39.3°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,17,999,0,39.1,4.599999999999994,0.09999999999999432,0.0,0.09700474695430805,5.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.6 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,18,999,0,38.9,4.099999999999994,1.5,-0.3999999999999986,0.10645102587375407,6.4,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.1 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: -0.4°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,19,999,0,39.0,2.5,-0.29999999999998295,-0.29999999999999716,0.1475483243509225,8.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.5 units) | Temperature is within normal physiological range (39.0°C; 7-day drift: -0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,20,999,0,39.1,2.299999999999983,-1.200000000000017,-0.19999999999999574,0.190354843417826,11.4,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.3 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: -0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,21,999,0,39.2,4.0,-0.5999999999999943,0.30000000000000426,0.26499683246025735,15.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.0 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,22,999,0,38.9,6.099999999999994,2.9999999999999716,-0.30000000000000426,0.1609561131831069,9.7,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.1 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: -0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,23,999,0,39.2,7.199999999999989,4.999999999999972,-0.09999999999999432,0.24653773127036913,14.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 7.2 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,24,999,0,38.9,6.5,1.9000000000000057,-0.20000000000000284,0.1261359268922439,7.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.5 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: -0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,25,999,0,38.9,3.6999999999999886,-0.4000000000000057,0.0,0.14994774636149608,9.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.7 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,26,999,0,39.2,3.5999999999999943,1.0999999999999943,0.20000000000000284,0.2335749542879535,14.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.6 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,27,999,0,39.2,3.700000000000017,1.400000000000034,0.10000000000000142,0.25916199127512146,15.5,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.7 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,28,999,0,39.3,5.699999999999989,1.6999999999999886,0.09999999999999432,0.14884467094541523,8.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 5.7 units) | Temperature is within normal physiological range (39.3°C; 7-day drift: +0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,29,999,0,39.1,5.0,-1.0999999999999943,0.20000000000000284,0.12375262767791848,7.4,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 5.0 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,30,999,0,39.0,2.8000000000000114,-4.399999999999977,-0.20000000000000284,0.1673996283260313,10.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.8 units) | Temperature is within normal physiological range (39.0°C; 7-day drift: -0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,31,999,0,39.2,4.099999999999994,-2.4000000000000057,0.30000000000000426,0.2413935313230284,14.5,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.1 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,32,999,0,38.9,1.8999999999999773,-1.8000000000000114,0.0,0.20040711982750564,12.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 1.9 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,33,999,0,39.4,4.900000000000006,1.3000000000000114,0.19999999999999574,0.1974732665885488,11.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.9 units) | Temperature is within normal physiological range (39.4°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,34,999,0,39.1,2.0,-1.700000000000017,-0.10000000000000142,0.14711220716233753,8.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.0 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,35,999,0,39.2,6.0,0.30000000000001137,-0.09999999999999432,0.13036474671790596,7.8,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.0 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,36,999,0,39.0,7.5,2.5,-0.10000000000000142,0.12683976686543694,7.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 7.5 units) | Temperature is within normal physiological range (39.0°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,37,999,0,39.2,3.3000000000000114,0.5,0.20000000000000284,0.19823718157388806,11.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.3 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,38,999,0,39.1,7.400000000000006,3.3000000000000114,-0.10000000000000142,0.1619293802821703,9.7,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 7.4 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,39,999,0,39.1,3.8999999999999773,2.0,0.20000000000000284,0.14920338299221936,9.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.9 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,40,999,0,39.1,4.399999999999977,-0.5000000000000284,-0.29999999999999716,0.1482267016472228,8.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.4 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: -0.3°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,41,999,0,39.2,2.8000000000000114,0.8000000000000114,0.10000000000000142,0.22139054967046448,13.3,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.8 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,42,999,0,39.2,6.900000000000006,0.9000000000000057,0.0,0.13503492722595145,8.1,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 6.9 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,43,999,0,39.2,2.9000000000000057,-4.599999999999994,0.20000000000000284,0.21526678138807634,12.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.9 units) | Temperature is within normal physiological range (39.2°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,44,999,0,39.1,2.5,-0.8000000000000114,-0.10000000000000142,0.15319926199858375,9.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 2.5 units) | Temperature is within normal physiological range (39.1°C; 7-day drift: -0.1°C) | No focal inflammation detected across all 4 quarters
synth_cow_002,45,999,0,39.3,1.0,-6.400000000000006,0.19999999999999574,0.2259456289945255,13.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 1.0 units) | Temperature is within normal physiological range (39.3°C; 7-day drift: +0.2°C) | No focal inflammation detected across all 4 quarters
synth_cow_003,1,999,0,38.7,4.5,0.0,0.0,0.01641491671267192,1.0,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.5 units) | Temperature is within normal physiological range (38.7°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_003,2,999,0,38.7,4.800000000000011,0.0,0.0,0.020102641167621012,1.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.8 units) | Temperature is within normal physiological range (38.7°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_003,3,999,0,38.9,4.699999999999989,0.0,0.0,0.05959315446751348,3.6,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.7 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_003,4,999,0,38.9,3.299999999999983,0.0,0.0,0.09893846731855359,5.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.3 units) | Temperature is within normal physiological range (38.9°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_003,5,999,0,39.0,3.8000000000000114,0.0,0.0,0.07004991638874099,4.2,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 3.8 units) | Temperature is within normal physiological range (39.0°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
synth_cow_003,6,999,0,38.7,4.300000000000011,0.0,0.0,0.06499985291320524,3.9,LOW RISK,Udder quarters are stable and symmetric (asymmetry spread: 4.3 units) | Temperature is within normal physiological range (38.7°C; 7-day drift: +0.0°C) | No focal inflammation detected across all 4 quarters
